action_id,frame_filename,image_path,team,number,raw_class,x_feet,y_feet,bbox_x,bbox_y,bbox_w,bbox_h
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,White,25,White_25,1798.335,1140.6100000000001,1771,952,54.67,188.61
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,White,27,White_27,1839.41,1159.26,1768,985,142.82,174.26
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Red,0,Red_0,2312.995,1016.04,2286,878,53.99,138.04
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Red,2,Red_2,1109.71,1513.29,1067,1242,85.42,271.29
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Red,16,Red_16,1226.725,1132.71,1156,940,141.45,192.71
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Red,12,Red_12,1036.735,1119.69,993,955,87.47,164.69
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Ball,-,Ball,1033.64,1035.87,1021,1014,25.28,21.87
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Red,11,Red_11,1600.025,1050.37,1558,885,84.05,165.37
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,White,34,White_34,1576.475,1194.06,1516,987,120.95,207.06
azione_01,out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,datasets\azione_01\train\out13_frame_0009_png.rf.f4e0cfa263535fdd880d9a4058c41e2a.jpg,Ref,-,Refree_F,1216.8,983.8,1184,869,65.6,114.8
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Ref,-,Refree_M,2990.625,1415.77,2941,1193,99.25,222.77
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,White,16,White_16,2435.215,1125.1399999999999,2390,952,90.43,173.14
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Red,0,Red_0,2368.625,1014.16,2319,873,99.25,141.16
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,White,27,White_27,1942.905,1171.45,1901,995,83.81,176.45
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,White,25,White_25,1797.47,1155.48,1771,968,52.94,187.48
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,White,13,White_13,2041.28,1398.82,1990,1197,102.56,201.82
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,White,34,White_34,1671.385,1199.23,1619,993,104.77,206.23
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Red,11,Red_11,1677.525,1051.01,1629,890,97.05,161.01
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Red,16,Red_16,1318.7,1132.8899999999999,1279,941,79.4,191.89
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Red,12,Red_12,1083.815,1124.81,1059,966,49.63,158.81
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Ball,-,Ball,1110.475,1077.95,1100,1057,20.95,20.95
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Red,2,Red_2,1234.57,1515.43,1148,1232,173.14,283.43
azione_01,out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,datasets\azione_01\train\out13_frame_0010_png.rf.c7c463513a8fe596adc9848f0316b711.jpg,Ref,-,Refree_F,1268.69,992.6800000000001,1237,864,63.38,128.68
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Red,12,Red_12,1130.89,1137.56,1088,963,85.78,174.56
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Ball,-,Ball,1187.535,1115.57,1177,1093,21.07,22.57
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Red,2,Red_2,1354.925,1523.3899999999999,1300,1248,109.85,275.39
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Red,16,Red_16,1408.965,1116.59,1342,933,133.93,183.59
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Red,11,Red_11,1749.87,1043.02,1713,882,73.74,161.02
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,White,34,White_34,1753.44,1180.16,1694,977,118.88,203.16
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,White,25,White_25,1806.095,1149.6,1776,963,60.19,186.6
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,White,27,White_27,2038.49,1170.6,1964,984,148.98,186.6
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,White,13,White_13,2058.73,1431.25,1988,1198,141.46,233.25
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,White,16,White_16,2487.59,1123.1,2459,938,57.18,185.1
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Ref,-,Refree_M,3052.925,1399.23,2998,1172,109.85,227.23
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Ref,-,Refree_F,1311.86,994.4300000000001,1278,862,67.72,132.43
azione_01,out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,datasets\azione_01\train\out13_frame_0011_png.rf.134b581567d10eab40d6fb21de88abb8.jpg,Red,0,Red_0,2431.165,1018.15,2400,881,62.33,137.15
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Red,12,Red_12,1178.85,1144.06,1150,975,57.7,169.06
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Ball,-,Ball,1229.075,1062.81,1217,1040,24.15,22.81
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Red,2,Red_2,1477.86,1526.77,1394,1245,167.72,281.77
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Ref,-,Refree_F,1362.875,986.49,1330,855,65.75,131.49
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Red,16,Red_16,1498.67,1111.85,1445,924,107.34,187.85
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,White,25,White_25,1821.2,1161.82,1789,978,64.4,183.82
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,White,34,White_34,1849.58,1187.29,1810,982,79.16,205.29
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Red,11,Red_11,1843.795,1051.72,1823,884,41.59,167.72
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,White,27,White_27,2151.685,1173.16,2096,988,111.37,185.16
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,White,13,White_13,2132.365,1428.83,2074,1190,116.73,238.83
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,White,16,White_16,2531.545,1128.45,2498,950,67.09,178.45
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Red,0,Red_0,2481.14,1018.5699999999999,2459,875,44.28,143.57
azione_01,out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,datasets\azione_01\train\out13_frame_0012_png.rf.6575a17e75e0fee714d921eb6e111b8a.jpg,Ref,-,Refree_M,3110.255,1400.76,3070,1174,80.51,226.76
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Ball,-,Ball,1275.72,1046.39,1264,1021,23.44,25.39
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Red,12,Red_12,1237.945,1161.73,1194,984,87.89,177.73
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Red,16,Red_16,1594.48,1101.66,1552,921,84.96,180.66
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Red,2,Red_2,1604.355,1531.12,1536,1245,136.71,286.12
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Ref,-,Refree_F,1406.88,989.02,1381,865,51.76,124.02
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,White,25,White_25,1831.41,1173.56,1786,989,90.82,184.56
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,White,34,White_34,1928.89,1178.17,1862,977,133.78,201.17
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Red,11,Red_11,1903.385,1030.2,1857,872,92.77,158.2
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,White,27,White_27,2234.17,1174.38,2158,982,152.34,192.38
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,White,13,White_13,2180.15,1436.95,2124,1185,112.3,251.95
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Red,0,Red_0,2524.155,1014.9,2489,886,70.31,128.9
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,White,16,White_16,2554.715,1120.8899999999999,2522,950,65.43,170.89
azione_01,out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,datasets\azione_01\train\out13_frame_0013_png.rf.38584ea984b38e4706bc7d5018cf0d11.jpg,Ref,-,Refree_M,3139.755,1370.88,3088,1158,103.51,212.88
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Ball,-,Ball,1328.735,1054.42,1317,1029,23.47,25.42
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Red,12,Red_12,1295.66,1164.01,1266,988,59.32,176.01
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Ref,-,Refree_F,1458.44,984.6800000000001,1419,853,78.88,131.68
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Red,2,Red_2,1738.58,1539.71,1676,1262,125.16,277.71
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Red,16,Red_16,1684.125,1093.66,1616,917,136.25,176.66
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,White,25,White_25,1877.615,1175.0,1846,984,63.23,191.0
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,White,34,White_34,2017.61,1185.52,1971,973,93.22,212.52
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Red,11,Red_11,1974.7,1031.59,1932,881,85.4,150.59
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,White,13,White_13,2222.08,1436.59,2152,1183,140.16,253.59
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,White,27,White_27,2308.305,1167.26,2263,973,90.61,194.26
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,White,16,White_16,2594.075,1108.58,2568,943,52.15,165.58
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Red,0,Red_0,2563.335,1018.38,2534,888,58.67,130.38
azione_01,out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,datasets\azione_01\train\out13_frame_0014_png.rf.1f949e9f7f04b26089386af6f9c18871.jpg,Ref,-,Refree_M,3190.98,1372.65,3146,1166,89.96,206.65
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Ball,-,Ball,1402.09,1080.09,1389,1053,26.18,27.09
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Red,12,Red_12,1346.69,1192.02,1302,997,89.38,195.02
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Red,16,Red_16,1779.76,1099.06,1745,923,69.52,176.06
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Red,2,Red_2,1876.545,1540.72,1784,1250,185.09,290.72
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,White,25,White_25,1921.115,1197.92,1885,1002,72.23,195.92
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,White,34,White_34,2088.305,1169.63,2040,971,96.61,198.63
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,White,27,White_27,2386.08,1160.06,2345,984,82.16,176.06
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Red,11,Red_11,2041.95,1025.49,1995,872,93.9,153.49
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,White,13,White_13,2312.17,1433.87,2258,1191,108.34,242.87
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,White,16,White_16,2623.99,1115.13,2596,949,55.98,166.13
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Red,0,Red_0,2620.57,1020.4300000000001,2598,885,45.14,135.43
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Ref,-,Refree_M,3226.885,1360.17,3184,1148,85.77,212.17
azione_01,out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,datasets\azione_01\train\out13_frame_0015_png.rf.5af6f2ea27a4107f78e11efb60860b65.jpg,Ref,-,Refree_F,1506.15,987.3,1475,860,62.3,127.3
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Ball,-,Ball,1500.785,1175.69,1487,1146,27.57,29.69
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Red,12,Red_12,1418.065,1202.3,1373,1004,90.13,198.3
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Ref,-,Refree_F,1555.535,983.4300000000001,1511,853,89.07,130.43
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Red,16,Red_16,1864.915,1095.79,1805,924,119.83,171.79
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,White,25,White_25,1947.2,1206.87,1891,1016,112.4,190.87
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Red,2,Red_2,2016.335,1547.81,1958,1266,116.67,281.81
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,White,13,White_13,2389.35,1443.98,2338,1209,102.7,234.98
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,White,34,White_34,2167.145,1169.09,2117,963,100.29,206.09
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Red,11,Red_11,2116.69,1025.83,2080,876,73.38,149.83
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Red,0,Red_0,2644.08,1018.7,2608,897,72.16,121.7
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,White,27,White_27,2435.13,1152.62,2370,982,130.26,170.62
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,White,16,White_16,2642.685,1109.56,2617,942,51.37,167.56
azione_01,out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,datasets\azione_01\train\out13_frame_0016_png.rf.674951e93f8b31fb87bc66a59a00b70f.jpg,Ref,-,Refree_M,3263.55,1346.47,3229,1152,69.1,194.47
azione_01,out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,datasets\azione_01\train\out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,Red,12,Red_12,1481.19,1217.25,1441,1018,80.38,199.25
azione_01,out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,datasets\azione_01\train\out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,Ball,-,Ball,1557.3,1147.6,1544,1121,26.6,26.6
azione_01,out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,datasets\azione_01\train\out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,Ref,-,Refree_F,1602.49,985.23,1579,859,46.98,126.23
azione_01,out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,datasets\azione_01\train\out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,Red,16,Red_16,1948.455,1100.54,1906,916,84.91,184.54
azione_01,out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,datasets\azione_01\train\out13_frame_0017_png.rf.b5980ba3d3160f434c2ebc01e11ec870.jpg,White,25,White_25,1995.68,1208.12,1962,1010,67.36,198.12
